,Date,Rain,Wind,Sup,Temp,Oil,sobimul,nongmul
2093,2017-09-24,0,2,71.5,22.4,,,
2094,2017-09-25,0,1.4,58,23.4,,,
2095,2017-09-26,0,1.9,57,25.1,,,
2096,2017-09-27,0.5,1.7,66.4,22.7,,,
2097,2017-09-28,0,2.8,49.1,19.2,,,
2098,2017-09-29,0,2.2,39.3,17.4,,,
2099,2017-09-30,0,1.5,64.9,20,,,
2100,2017-10-01,4,2.3,74.8,18.2,1295.61,,
2101,2017-10-02,1.5,2.3,62.3,22,,,
2102,2017-10-03,0,2.3,49.8,17.6,,,
2103,2017-10-04,0,1.8,48.5,16.7,,,
2104,2017-10-05,0,2.1,56.4,18.7,,,
2105,2017-10-06,0.5,2.3,66.4,18.9,,,
2106,2017-10-07,0,1.2,67.6,21.9,,,
2107,2017-10-08,0,1.4,66.9,23,,,
2108,2017-10-09,0,1.5,66,22.5,,,
2109,2017-10-10,0.4,1.3,76.9,21.4,,,
2110,2017-10-11,20,2.9,77.1,15.5,,,
2111,2017-10-12,0,2,71,11.4,,,
2112,2017-10-13,0,3.2,51,12.8,,,
2113,2017-10-14,0,,42.8,14.4,,,
2114,2017-10-15,0,1.7,42.5,15.8,,,
2115,2017-10-16,0,1.7,47.6,16.6,,,
2116,2017-10-17,0,1.3,47.1,16.2,,,
2117,2017-10-18,0.1,2.4,58.8,16.5,,,
2118,2017-10-19,0,1.8,58.3,17,,,
2119,2017-10-20,0,1.5,58.6,17,,,
2120,2017-10-21,0,1.3,52.8,17.6,,,
2121,2017-10-22,0,3.1,50.4,16.3,,,
2122,2017-10-23,0,1.4,47,13.7,,,
2123,2017-10-24,0,1.9,54.3,14.4,,,
2124,2017-10-25,0,1.5,59,14.4,,,
2125,2017-10-26,0,1.2,56.5,14.5,,,
2126,2017-10-27,0,1.2,54.4,16.9,,,
2127,2017-10-28,0,2,51.9,17.2,,,
2128,2017-10-29,0,3.3,45.6,11.5,,,
2129,2017-10-30,0,2.4,27.4,7.7,,,
2130,2017-10-31,0,1.8,54.3,10.4,,,
2131,2017-11-01,0,2.1,72.4,14.4,1313.02,,
2132,2017-11-02,1,1.6,78.8,15.5,,,
2133,2017-11-03,1.5,3.2,66,12.3,,,
2134,2017-11-04,0,2.5,47.9,7.8,,,
2135,2017-11-05,0,1.5,52.5,8.4,,,
2136,2017-11-06,0,1.5,64.5,11.4,,,
2137,2017-11-07,0,1.5,61.4,14.4,,,
2138,2017-11-08,0,3,53.3,13.1,,,
2139,2017-11-09,0,1.2,39.6,9.4,,,
2140,2017-11-10,7.5,3,56.3,9.8,,,
2141,2017-11-11,0,2.2,42.9,5.9,,,
2142,2017-11-12,0,1.4,57.1,5.3,,,
2143,2017-11-13,4.5,1.9,64.4,8.4,,,
2144,2017-11-14,0,2.4,42.5,7.5,,,
2145,2017-11-15,0,2.8,38.3,3.2,,,
2146,2017-11-16,0,1.5,30.3,1,,,
2147,2017-11-17,0,2.2,39.4,3,,,
2148,2017-11-18,0,3.4,38.5,-2.1,,,
2149,2017-11-19,0,2.2,37.8,-1.6,,,
2150,2017-11-20,0,1.4,55.3,-0.4,,,
2151,2017-11-21,0,1.4,55.6,1.3,,,
2152,2017-11-22,0.5,2.4,54.8,4.3,,,
2153,2017-11-23,1.2,2.1,49.3,0.9,,,
2154,2017-11-24,0,1.8,62.5,-0.4,,,
2155,2017-11-25,24,1.8,77.6,3,,,
2156,2017-11-26,0,1.8,71.6,3.3,,,
2157,2017-11-27,0,1.3,53,2.5,,,
2158,2017-11-28,0.5,1.1,64.1,6.4,,,
2159,2017-11-29,0,2.8,48.3,3.2,,,
2160,2017-11-30,0,3.3,26.8,-2.4,,,
2161,2017-12-01,0,1.6,49.4,-2.2,1332.35,,
2162,2017-12-02,0,1.7,59.9,1.9,,,
2163,2017-12-03,4,1.5,83.1,4.9,,,
2164,2017-12-04,0.1,3.4,48.1,-1.2,,,
2165,2017-12-05,0.1,,40.1,-4.2,,,
2166,2017-12-06,1.2,,72.6,0.2,,,
2167,2017-12-07,0,1.7,64.5,0.7,,,
2168,2017-12-08,0,1.8,41.3,-3.8,,,
2169,2017-12-09,0,1,46.1,-0.5,,,
2170,2017-12-10,4.1,2,67.9,1.1,,,
2171,2017-12-11,0,3.5,40.5,-7,,,
2172,2017-12-12,0,2.1,41.9,-9.4,,,
2173,2017-12-13,0,1.7,42,-8.7,,,
2174,2017-12-14,0,0.9,42.9,-6.6,,,
2175,2017-12-15,0,1,52.6,-3,,,
2176,2017-12-16,0,3,43.1,-5.7,,,
2177,2017-12-17,0,1.9,38.1,-6.7,,,
2178,2017-12-18,3.4,1.2,80,-1.6,,,
2179,2017-12-19,0,2.1,49.4,-3.9,,,
2180,2017-12-20,0.2,1.1,68,-3.9,,,
2181,2017-12-21,0,1.2,71.4,-0.9,,,
2182,2017-12-22,0,1.1,66.6,3.4,,,
2183,2017-12-23,0,1.1,75.8,6.1,,,
2184,2017-12-24,20,1.9,82,2.9,,,
2185,2017-12-25,0,2.8,43.1,-2.1,,,
2186,2017-12-26,0,2.9,41.8,-3.8,,,
2187,2017-12-27,0,1.9,31.4,-6.9,,,
2188,2017-12-28,0,1.3,47,-2.1,,,
2189,2017-12-29,0,1.1,67,2.1,,,
2190,2017-12-30,0.7,0.9,79.5,1.4,,,
2191,2017-12-31,1,2.3,54.4,-0.3,,,
2192,2018-01-01,0,1.4,39.1,-1.3,1344.93,1.9,5.5
2193,2018-01-02,0,1.8,42,-1.8,,,
2194,2018-01-03,0,2.2,42.3,-4.7,,,
2195,2018-01-04,0,1.4,43,-4.7,,,
2196,2018-01-05,0,1.7,48.4,-3,,,
2197,2018-01-06,0,1.5,45.8,-2.8,,,
2198,2018-01-07,0,0.8,42.1,-0.8,,,
2199,2018-01-08,0.9,1.8,51.9,1.3,,,
2200,2018-01-09,0.5,2.9,59.4,-4.2,,,
2201,2018-01-10,0.3,3,52,-7.5,,,
2202,2018-01-11,0,2.8,49.8,-11.1,,,
2203,2018-01-12,0,1.7,35.4,-10.2,,,
2204,2018-01-13,0.4,0.8,67.3,-4.4,,,
2205,2018-01-14,0,1.2,64.1,0.6,,,
2206,2018-01-15,0.2,1.4,63.9,4.7,,,
2207,2018-01-16,0,0.7,59.1,3.5,,,
2208,2018-01-17,0,1.2,64.1,4.5,,,
2209,2018-01-18,0,1.9,59.6,2.1,,,
2210,2018-01-19,0,1.6,43,1,,,
2211,2018-01-20,0,1.6,57.6,2.2,,,
2212,2018-01-21,0,1,36.6,0.4,,,
2213,2018-01-22,3.3,1.5,56.5,0.2,,,
2214,2018-01-23,0,3.7,42,-11.7,,,
2215,2018-01-24,0,3.4,31.6,-14.2,,,
2216,2018-01-25,0,2.8,32.6,-14,,,
2217,2018-01-26,0,2.6,34.9,-14.8,,,
2218,2018-01-27,0,1.4,37.4,-9.9,,,
2219,2018-01-28,0,2.6,36,-6.3,,,
2220,2018-01-29,0,2.7,35,-8.5,,,
2221,2018-01-30,2.9,1.3,62,-5.3,,,
2222,2018-01-31,0,1.6,54.5,-2.6,,,
2223,2018-02-01,0,1.6,44.1,-4,1360.41,,
2224,2018-02-02,0,1.6,51.1,-2.4,,,
2225,2018-02-03,0.5,3.8,47,-7.3,,,
2226,2018-02-04,0,3.1,40.9,-9.5,,,
2227,2018-02-05,0,3,37.8,-9.4,,,
2228,2018-02-06,0,3.1,36.5,-10.1,,,
2229,2018-02-07,0,1.5,39.8,-8,,,
2230,2018-02-08,0,1.2,43.3,-4.4,,,
2231,2018-02-09,0,1.1,43.9,0.4,,,
2232,2018-02-10,0,3,47.4,-0.5,,,
2233,2018-02-11,0,2.7,42.5,-6.1,,,
2234,2018-02-12,0,2.7,40.8,-5.8,,,
2235,2018-02-13,0,2.7,54.5,-0.8,,,
2236,2018-02-14,0,2.6,51,3.5,,,
2237,2018-02-15,0,2.5,28,-0.7,,,
2238,2018-02-16,0,2.1,40.1,-1.1,,,
2239,2018-02-17,0,2.9,25.6,-3,,,
2240,2018-02-18,0,1.3,26.9,-0.4,,,
2241,2018-02-19,0,1.5,48.6,1.8,,,
2242,2018-02-20,0,2.5,41,0.9,,,
2243,2018-02-21,0,2.3,31.5,-0.9,,,
2244,2018-02-22,0.4,2.2,59,1.3,,,
2245,2018-02-23,3.7,1.9,81.1,4.2,,,
2246,2018-02-24,0,2.1,49.4,2.4,,,
2247,2018-02-25,0,1.7,40.6,1.9,,,
2248,2018-02-26,0,1.4,43.1,3.1,,,
2249,2018-02-27,0,0.9,48.8,4.2,,,
2250,2018-02-28,25,2,73.3,4.6,,,
2251,2018-03-01,0.5,3.8,61.9,-0.2,1354.58,,
2252,2018-03-02,0,1.5,34,-0.7,,,
2253,2018-03-03,0,1.5,38.1,7.9,,,
2254,2018-03-04,11.5,1.2,89.1,9.8,,,
2255,2018-03-05,3.5,2,67.5,5.5,,,
2256,2018-03-06,0,1.6,46.8,4.5,,,
2257,2018-03-07,0.5,1.8,54,6.4,,,
2258,2018-03-08,4,1.9,76,4.6,,,
2259,2018-03-09,0,1.5,63.3,4.5,,,
2260,2018-03-10,0,2,65.8,4.6,,,
2261,2018-03-11,0,2,51.3,6.4,,,
2262,2018-03-12,0,1.4,45.8,8,,,
2263,2018-03-13,0,1.8,60.5,12.4,,,
2264,2018-03-14,0,2.3,58.8,17,,,
2265,2018-03-15,27,2.1,92.1,12.4,,,
2266,2018-03-16,0,1.9,46.9,7.1,,,
2267,2018-03-17,0,1.5,48,6.6,,,
2268,2018-03-18,0.5,1.2,55.9,8.2,,,
2269,2018-03-19,1,2.5,64.5,8,,,
2270,2018-03-20,0,3.4,39.9,4.7,,,
2271,2018-03-21,1,1.7,64.1,2.1,,,
2272,2018-03-22,0,2.2,61.5,4.9,,,
2273,2018-03-23,0,2,55.3,6.1,,,
2274,2018-03-24,0,2.1,61.9,7.6,,,
2275,2018-03-25,0,1.7,65.6,9.6,,,
2276,2018-03-26,0,1.9,64.5,11,,,
2277,2018-03-27,0,1.6,61.1,13.3,,,
2278,2018-03-28,0,2.2,66.4,14,,,
2279,2018-03-29,0,1.6,66.3,15.4,,,
2280,2018-03-30,0,1.7,55.6,14.8,,,
2281,2018-03-31,0,1.9,52.9,14,,,
2282,2018-04-01,0,1.5,68.8,15.6,1349.06,,
2283,2018-04-02,0,1.9,64,18.4,,,
2284,2018-04-03,0.1,2.1,72.9,17.8,,,
2285,2018-04-04,18.5,1.9,67,13.4,,,
2286,2018-04-05,10.5,2,90.6,7.6,,,
2287,2018-04-06,6.5,3.1,71.6,5.8,,,
2288,2018-04-07,0.2,4.1,45.5,4.2,,,
2289,2018-04-08,3,1.8,59.6,3.9,,,
2290,2018-04-09,0,1.1,57.9,7.9,,,
2291,2018-04-10,5,3.5,51,15.1,,,
2292,2018-04-11,0,3,49.4,12.6,,,
2293,2018-04-12,0,2.6,30.5,13.3,,,
2294,2018-04-13,0,1.3,22.9,14.6,,,
2295,2018-04-14,9,1.8,78.8,9,,,
2296,2018-04-15,0,2.4,65.5,9.5,,,
2297,2018-04-16,0,1.6,41.9,11.6,,,
2298,2018-04-17,0,1.9,37.9,12.9,,,
2299,2018-04-18,0,1.9,35.4,12.4,,,
2300,2018-04-19,0,1.9,38.8,14,,,
2301,2018-04-20,0,1.3,46,18.4,,,
2302,2018-04-21,0,1.9,32,18.7,,,
2303,2018-04-22,15.5,1.1,57.4,15.5,,,
2304,2018-04-23,59,2.2,93.9,9.3,,,
2305,2018-04-24,3,1.4,63.3,12.1,,,
2306,2018-04-25,0,1.5,37.8,14.6,,,
2307,2018-04-26,0,2.1,51.9,14.9,,,
2308,2018-04-27,0,1.7,52.9,15.7,,,
2309,2018-04-28,0,2,49,15.4,,,
2310,2018-04-29,0,1.9,43.1,16.2,,,
2311,2018-04-30,0,1.6,61.6,19.2,,,
2312,2018-05-01,0,1.5,72.8,20.4,1380.24,,
2313,2018-05-02,12,1.9,90.4,15.1,,,
2314,2018-05-03,1,2.7,62.4,11.2,,,
2315,2018-05-04,0,2.7,45.5,14.1,,,
2316,2018-05-05,0,2.6,46.8,18.3,,,
2317,2018-05-06,22,1.1,86.4,16.6,,,
2318,2018-05-07,0,1.2,60.3,19.2,,,
2319,2018-05-08,0,1.7,50.9,17.5,,,
2320,2018-05-09,0,1.7,50.4,15.7,,,
2321,2018-05-10,0,2.3,67.4,15.4,,,
2322,2018-05-11,0,1.8,59.8,16.1,,,
2323,2018-05-12,32,0.9,89.3,14.2,,,
2324,2018-05-13,0.5,1.9,82.5,15.8,,,
2325,2018-05-14,0,1.4,71.4,18.2,,,
2326,2018-05-15,0,1.1,56.4,23.2,,,
2327,2018-05-16,45,1.9,93.8,22.3,,,
2328,2018-05-17,83,1.4,97,20.9,,,
2329,2018-05-18,6.5,1.3,86.8,16.3,,,
2330,2018-05-19,0,1.5,47.5,17.6,,,
2331,2018-05-20,0,1.4,32.1,17,,,
2332,2018-05-21,0,1.4,43.9,17.8,,,
2333,2018-05-22,12.5,1.1,75.5,18.1,,,
2334,2018-05-23,6.5,2.5,57.1,17.3,,,
2335,2018-05-24,0,2.2,47.4,18.3,,,
2336,2018-05-25,0,1.8,47.4,19.7,,,
2337,2018-05-26,0,1.4,50.1,21.8,,,
2338,2018-05-27,0,1.7,47.4,20.3,,,
2339,2018-05-28,0,1.6,49.8,22.3,,,
2340,2018-05-29,1,1.8,69.3,21.4,,,
2341,2018-05-30,0,1.9,69.8,20.2,,,
2342,2018-05-31,0,1.9,58.9,20.9,,,
2343,2018-06-01,0,1.9,50.4,23.8,1410.01,,
2344,2018-06-02,0,2,44.5,23.4,,,
2345,2018-06-03,0,1.6,39.4,24,,,
2346,2018-06-04,0,1.9,50.1,22.6,,,
2347,2018-06-05,0,1.7,52.5,23.7,,,
2348,2018-06-06,0,2,62.9,23,,,
2349,2018-06-07,0,2,69.3,22.2,,,
2350,2018-06-08,0,2.1,68,21.9,,,
2351,2018-06-09,0.5,1.4,60.6,23.7,,,
2352,2018-06-10,0.5,1.4,59.9,21.3,,,
2353,2018-06-11,5,1.4,67.3,20.2,,,
2354,2018-06-12,0,1.7,65.5,21.3,,,
2355,2018-06-13,0,1.5,64,22,,,
2356,2018-06-14,29,1.1,74.9,21.6,,,
2357,2018-06-15,16.5,1.4,60.8,21.7,,,
2358,2018-06-16,0,1.4,56.4,22.5,,,
2359,2018-06-17,0,1.3,66.9,22.8,,,
2360,2018-06-18,0,1.5,54.9,24.8,,,
2361,2018-06-19,0,1.8,61.3,22.4,,,
2362,2018-06-20,0,2.3,68.1,22.7,,,
2363,2018-06-21,0,2.2,60.1,23.7,,,
2364,2018-06-22,0,1.8,45.1,25,,,
2365,2018-06-23,0,2,50.6,24.5,,,
2366,2018-06-24,0,1.9,62.8,25.2,,,
2367,2018-06-25,0,1.2,57.1,27.1,,,
2368,2018-06-26,71.5,2.4,88.3,22.3,,,
2369,2018-06-27,1,2,81.9,22.3,,,
2370,2018-06-28,26.5,1.1,85.1,23.3,,,
2371,2018-06-29,6.5,1.5,78.5,24.7,,,
2372,2018-06-30,14.5,0.9,83.8,24.4,,,
2373,2018-07-01,83.5,0.8,94.6,21.9,1411.85,,
2374,2018-07-02,59.5,0.7,95.4,22.6,,,
2375,2018-07-03,0.1,0.8,74.4,27.4,,,
2376,2018-07-04,0,1.7,69.6,27.3,,,
2377,2018-07-05,0.5,1.2,72.8,25.3,,,
2378,2018-07-06,0,1.8,57.8,23.9,,,
2379,2018-07-07,0,1.6,51.4,23.7,,,
2380,2018-07-08,0,1.5,51.5,23.3,,,
2381,2018-07-09,14,1.1,82.3,20.8,,,
2382,2018-07-10,16.5,0.7,87.8,23.7,,,
2383,2018-07-11,3,1.3,82.9,26.8,,,
2384,2018-07-12,1,1.5,82.4,26.6,,,
2385,2018-07-13,0,1.8,74.8,27.3,,,
2386,2018-07-14,0,1.9,69.6,27.9,,,
2387,2018-07-15,0,1.6,69.6,28.3,,,
2388,2018-07-16,0,1.7,64.3,28.7,,,
2389,2018-07-17,0,1.7,66.5,28.1,,,
2390,2018-07-18,0,1.6,64.8,28.2,,,
2391,2018-07-19,0,1.6,64.1,28.7,,,
2392,2018-07-20,0,1.5,62.6,29.5,,,
2393,2018-07-21,0,1.5,53.6,30.6,,,
2394,2018-07-22,0,1.4,49.6,31.8,,,
2395,2018-07-23,0,1.8,53.8,31.7,,,
2396,2018-07-24,0,1.6,59.5,31.4,,,
2397,2018-07-25,0,2.4,66.3,30.1,,,
2398,2018-07-26,0,1.5,68.8,30.1,,,
2399,2018-07-27,0,1.9,69.3,30.9,,,
2400,2018-07-28,7.5,1.2,77.1,29.5,,,
2401,2018-07-29,0,1.2,52.4,31.3,,,
2402,2018-07-30,0,1.2,50.9,31.7,,,
2403,2018-07-31,0,1.5,50.5,32.6,,,
2404,2018-08-01,0,1.7,55.5,33.6,1419.13,,
2405,2018-08-02,0,1.6,54.4,33.7,,,
2406,2018-08-03,0,1.9,55.3,33.1,,,
2407,2018-08-04,0,2.4,60.6,31.1,,,
2408,2018-08-05,2,2.6,71.8,30,,,
2409,2018-08-06,6.5,1.6,71.6,30.5,,,
2410,2018-08-07,0,1.5,63.4,30.5,,,
2411,2018-08-08,0,2.1,64.8,31,,,
2412,2018-08-09,2,1.5,76.3,28.8,,,
2413,2018-08-10,0,1.4,60.9,30.7,,,
2414,2018-08-11,0,1.5,55.8,31,,,
2415,2018-08-12,5,1.5,61.3,30.6,,,
2416,2018-08-13,1,1.4,68.6,30.5,,,
2417,2018-08-14,0,1.3,58.3,31.7,,,
2418,2018-08-15,1,1.2,59.5,31.7,,,
2419,2018-08-16,0,1.7,51,29.9,,,
2420,2018-08-17,0,1.8,39.8,27.2,,,
2421,2018-08-18,0,1.4,44.6,26.7,,,
2422,2018-08-19,0,1.2,50.6,28.2,,,
2423,2018-08-20,0,2,55.6,29.1,,,
2424,2018-08-21,5,2.5,71.4,26.6,,,
2425,2018-08-22,0,1.1,54.1,30.7,,,
2426,2018-08-23,3,1.7,59.1,29.4,,,
2427,2018-08-24,7.5,2.5,86.3,24.4,,,
2428,2018-08-25,0,2.6,68,25.2,,,
2429,2018-08-26,2,1.2,70,23.2,,,
2430,2018-08-27,19.5,0.8,91,22.7,,,
2431,2018-08-28,96.5,0.9,92.4,23.7,,,
2432,2018-08-29,42,2.4,86,25.2,,,
2433,2018-08-30,9.5,1.8,80.9,25.3,,,
2434,2018-08-31,0.1,1.6,67.4,25.6,,,
2435,2018-09-01,0,1.3,59.4,25.5,1438.93,,
2436,2018-09-02,0,1.5,55.8,25.1,,,
2437,2018-09-03,34.5,1,85.3,23.3,,,
2438,2018-09-04,0,2.2,69.4,23.2,,,
2439,2018-09-05,0,2.5,63.5,24,,,
2440,2018-09-06,1,2,69.9,24.1,,,
2441,2018-09-07,0.5,2.5,54.6,22,,,
2442,2018-09-08,0,1.7,48.8,21.7,,,
2443,2018-09-09,0,1.2,49,22.2,,,
2444,2018-09-10,0,1.6,49.5,22.9,,,
2445,2018-09-11,0,1.5,48.1,21.6,,,
2446,2018-09-12,0,1.4,52,22.8,,,
2447,2018-09-13,0,1.2,63.5,23.5,,,
2448,2018-09-14,0.5,1.3,66.9,23.5,,,
2449,2018-09-15,0.2,1,76,23.3,,,
2450,2018-09-16,2,1.7,83.6,22.2,,,
2451,2018-09-17,0.1,1.9,64.3,22.3,,,
2452,2018-09-18,0,1.2,59.8,22,,,
2453,2018-09-19,0.2,1,59.1,22.1,,,
2454,2018-09-20,5,1.8,82.4,19,,,
2455,2018-09-21,18,1.3,85.8,19.4,,,
2456,2018-09-22,6.5,1.8,62.3,20.8,,,
2457,2018-09-23,0,1.6,52.9,19.4,,,
2458,2018-09-24,0,2.1,48.3,17.6,,,
2459,2018-09-25,0,1.1,48,17.8,,,
2460,2018-09-26,0,1.7,47.9,19.4,,,
2461,2018-09-27,0,1.3,47.6,18.9,,,
2462,2018-09-28,0,1.2,58.1,17.5,,,
2463,2018-09-29,0,1,55.5,20.2,,,
2464,2018-09-30,0,2.3,52.5,17.6,,,
2465,2018-10-01,0,2.9,55.1,15.4,1485.02,,
2466,2018-10-02,0,1.6,61.4,15.9,,,
2467,2018-10-03,0,1.3,58,17.3,,,
2468,2018-10-04,0,1.3,56.5,19.3,,,
2469,2018-10-05,36.5,1.7,84.1,16.9,,,
2470,2018-10-06,55.5,2.2,84,18,,,
2471,2018-10-07,0,1.7,53.5,16.4,,,
2472,2018-10-08,0,1.1,47,14.8,,,
2473,2018-10-09,0,1.1,52.5,15.3,,,
2474,2018-10-10,7,2.5,61,12,,,
2475,2018-10-11,0,2.1,51,9.7,,,
2476,2018-10-12,0,1.3,54,10.9,,,
2477,2018-10-13,0,1,54,12.5,,,
2478,2018-10-14,0,1.5,60,13.2,,,
2479,2018-10-15,0,1.4,69.9,15.2,,,
2480,2018-10-16,0,1.3,55.9,14.5,,,
2481,2018-10-17,0,1.3,53.3,12.4,,,
2482,2018-10-18,0,1.1,59.5,12.7,,,
2483,2018-10-19,0,1.4,54.3,13.1,,,
2484,2018-10-20,0,1.2,53.9,13.4,,,
2485,2018-10-21,0,1.1,49.5,13.4,,,
2486,2018-10-22,0,1,50,14,,,
2487,2018-10-23,5,1.1,75.1,12.2,,,
2488,2018-10-24,0,1.3,66,12.5,,,
2489,2018-10-25,0,0.9,55.5,13.8,,,
2490,2018-10-26,11,1.6,74.1,12.2,,,
2491,2018-10-27,0,3.2,49.6,8.7,,,
2492,2018-10-28,5.5,1.5,77.1,8.3,,,
2493,2018-10-29,0,2,57.3,7.2,,,
2494,2018-10-30,0,1.6,51.3,6.1,,,
2495,2018-10-31,0,1.6,55.4,7.4,,,
2496,2018-11-01,0,1.3,53.4,8.4,1424.66,,
2497,2018-11-02,0,1.1,54.9,10.6,,,
2498,2018-11-03,0,1.3,56,11.2,,,
2499,2018-11-04,0,1.3,55,11.6,,,
2500,2018-11-05,0,1.1,65.5,11.9,,,
2501,2018-11-06,0,0.9,70.5,12.2,,,
2502,2018-11-07,2,1.1,79.5,12.8,,,
2503,2018-11-08,64,1.8,93.8,11.8,,,
2504,2018-11-09,1,3.1,69,12.1,,,
2505,2018-11-10,0,1.4,69.1,11.9,,,
2506,2018-11-11,0,1.1,67.6,8.1,,,
2507,2018-11-12,0,1.2,52.3,8.1,,,
2508,2018-11-13,0,1.1,51.6,8.8,,,
2509,2018-11-14,0,1.1,55.5,9.8,,,
2510,2018-11-15,0,1,55.4,9.7,,,
2511,2018-11-16,0,1.7,65.1,8.8,,,
2512,2018-11-17,0,1.4,50.8,4.9,,,
2513,2018-11-18,0,1.1,48.8,6.1,,,
2514,2018-11-19,0,1.4,50.4,6.5,,,
2515,2018-11-20,0.2,1.8,39.9,6.5,,,
2516,2018-11-21,1,1.2,57.1,5.8,,,
2517,2018-11-22,0,2.4,35,2.3,,,
2518,2018-11-23,0,1.4,29.6,1.9,,,
2519,2018-11-24,10.9,1.8,71.1,2.6,,,
2520,2018-11-25,0,1,77.8,4.8,,,
2521,2018-11-26,0,1,70.1,6.3,,,
2522,2018-11-27,0,1.5,65,7.1,,,
2523,2018-11-28,0,1.6,27.1,5,,,
2524,2018-11-29,0,1.3,41.4,3.5,,,
2525,2018-11-30,0,1.4,46.1,2.7,,,
2526,2018-12-01,0,1,42.3,5.5,1324.11,,
2527,2018-12-02,0,1.3,50.1,8.2,,,
2528,2018-12-03,9.5,1.4,87.4,11.5,,,
2529,2018-12-04,5,2.7,74.9,6.7,,,
2530,2018-12-05,0,1.5,39.5,0,,,
2531,2018-12-06,0,2.3,50.5,2.4,,,
2532,2018-12-07,0,3.8,37.1,-7.3,,,
2533,2018-12-08,0,2.6,37.1,-8.3,,,
2534,2018-12-09,0,1.5,27,-7.2,,,
2535,2018-12-10,0,0.9,33.3,-2.5,,,
2536,2018-12-11,0,1.2,44.8,0.2,,,
2537,2018-12-12,0,2.2,39,-1.9,,,
2538,2018-12-13,1.3,2,57.4,-2.2,,,
2539,2018-12-14,0,1.7,44.3,-4.4,,,
2540,2018-12-15,0,1,46.8,-2.4,,,
2541,2018-12-16,0.3,0.9,63.8,0,,,
2542,2018-12-17,0.3,1.8,60.1,1.6,,,
2543,2018-12-18,0,1.4,56.3,2.6,,,
2544,2018-12-19,0,1.4,53.4,4,,,
2545,2018-12-20,0,0.9,45.5,3.4,,,
2546,2018-12-21,0,1.1,40.1,5.6,,,
2547,2018-12-22,0,1.5,48.9,6.9,,,
2548,2018-12-23,0,2.9,43,2.4,,,
2549,2018-12-24,0,1.6,35.9,-2.3,,,
2550,2018-12-25,0,1.2,53.4,0.6,,,
2551,2018-12-26,0,2.8,40.8,-1.5,,,
2552,2018-12-27,0,3.5,28.3,-10.1,,,
2553,2018-12-28,0,2.5,33,-10.5,,,
2554,2018-12-29,0,2.9,29,-7.6,,,
2555,2018-12-30,0,1.2,35.9,-6.8,,,
2556,2018-12-31,0,1.2,39.6,-5.4,,,
2557,2019-01-01,0,2.1,49.5,-5,1249.41,1.5,3.7
2558,2019-01-02,0,1.7,42.8,-4.9,,,
2559,2019-01-03,0,1.4,38.8,-3.5,,,
2560,2019-01-04,0,1.2,55.5,-1.1,,,
2561,2019-01-05,0,2.2,40.3,-2.8,,,
2562,2019-01-06,0,1.2,35,-2.8,,,
2563,2019-01-07,0,1.4,46.4,-1.9,,,
2564,2019-01-08,0,2.6,31,-3.5,,,
2565,2019-01-09,0,1.3,28.8,-4.7,,,
2566,2019-01-10,0,1.3,48.8,-0.6,,,
2567,2019-01-11,0,1,58.8,2.4,,,
2568,2019-01-12,0,1.3,47.6,2.8,,,
2569,2019-01-13,0,1.4,54.3,1.2,,,
2570,2019-01-14,0,0.9,68.6,1.4,,,
2571,2019-01-15,0,2.7,58.8,-1.7,,,
2572,2019-01-16,0,2.3,45.9,-5.2,,,
2573,2019-01-17,0,1.7,45.8,-0.3,,,
2574,2019-01-18,0,1.3,44,0.6,,,
2575,2019-01-19,0,1.2,59.8,3.6,,,
2576,2019-01-20,0,3.2,38.5,-1.4,,,
2577,2019-01-21,0,1.6,57.8,-1.2,,,
2578,2019-01-22,0,1.7,62,1.7,,,
2579,2019-01-23,0,2.3,48.9,2,,,
2580,2019-01-24,0,1.7,34.9,0.1,,,
2581,2019-01-25,0,2.6,27.6,-1.2,,,
2582,2019-01-26,0,2.4,30.9,-2.5,,,
2583,2019-01-27,0,1.7,52.5,-0.1,,,
2584,2019-01-28,0,3.1,40.4,1.2,,,
2585,2019-01-29,0,1.5,35.5,-0.2,,,
2586,2019-01-30,0,1.5,54.6,1.8,,,
2587,2019-01-31,0,2.9,29,-2,,,
2588,2019-02-01,0.3,1.7,47.6,-2.1,1242.91,,
2589,2019-02-02,0,1,60,1.4,,,
2590,2019-02-03,16,1.7,92.9,3.3,,,
2591,2019-02-04,0,2.1,40.4,-0.6,,,
2592,2019-02-05,0,1,37.1,2.8,,,
2593,2019-02-06,0,1.3,54.9,5.1,,,
2594,2019-02-07,0.5,3.5,45.5,-2.1,,,
2595,2019-02-08,0,2.3,31.5,-6.1,,,
2596,2019-02-09,0,2.7,30,-5.4,,,
2597,2019-02-10,0,1.7,31.3,-5,,,
2598,2019-02-11,0,2.3,34.9,-3,,,
2599,2019-02-12,0,1.9,35.5,-0.6,,,
2600,2019-02-13,0,2.4,26.6,-2.1,,,
2601,2019-02-14,0,1.4,24.3,-0.5,,,
2602,2019-02-15,2.2,1.9,72.8,-0.8,,,
2603,2019-02-16,0.2,2.6,59,-2.7,,,
2604,2019-02-17,0,1.9,47.4,-1.8,,,
2605,2019-02-18,0,1.3,43.5,0.9,,,
2606,2019-02-19,4.6,1.4,80.8,1.4,,,
2607,2019-02-20,0,2.1,67.8,1.7,,,
2608,2019-02-21,0,1.5,59.4,2.4,,,
